신호ID,종목코드,종목명,전략,운용,시각,가격,결과,상세,후속결정,신호근거,등락률%,VWAP이격%,범위위치,체결강도,거래량배수,스프레드틱,5분후,15분후,30분후,60분후,60분최고,60분최저
005930#1036-S20260618150000,005930,삼성전자,종가베팅,FullAuto,2026-06-18 15:00:00,358250,진입,,,"종가베팅: 등락 +4.4%, 고저범위 95% 위치, VWAP 351,555 위",4.45,1.90,0.948,522.9,0.48,2,,,,,,
032830#1037-S20260618150000,032830,삼성생명,종가베팅,FullAuto,2026-06-18 15:00:00,469500,진입,,,"종가베팅: 등락 +6.0%, 고저범위 98% 위치, VWAP 460,502 위",5.98,1.95,0.981,344.9,1.41,1,,,,,,
009150#1039-S20260619090622,009150,삼성전기,ORB,FullAuto,2026-06-19 09:06:22,2325000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,320,000 돌파 (범위 2.4%)",5.44,1.00,1,172.6,1.74,1,2332000,2303000,2325000,2389000,2385000,2255500
402340#1040-S20260619093317,402340,SK스퀘어,ORB,FullAuto,2026-06-19 09:33:17,1842000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 1,840,000 돌파 (범위 2.1%)",6.23,1.15,1,182.1,4.80,1,1866000,1866000,1836000,1832000,1891000,1823000
009150#1039-S20260619093320,009150,삼성전기,ORB,FullAuto,2026-06-19 09:33:20,2321000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,320,000 돌파 (범위 2.4%)",5.26,0.45,0.639,172.4,2.11,1,2321000,2331000,2374000,2380000,2417000,2321000
006340#1043-S20260619102300,006340,대원전선,VWAP눌림,FullAuto,2026-06-19 10:23:00,12060,진입,,,"VWAP 11,972 재돌파, 직전봉 고가 12,030 돌파",4.60,0.74,0.566,161.4,0.80,1,,,,,,
010690#1042-S20260619103100,010690,화신,VWAP눌림,FullAuto,2026-06-19 10:31:00,13550,진입,,,"VWAP 13,467 재돌파, 직전봉 고가 13,370 돌파",12.64,0.62,0.523,170.1,1.09,1,,,,,,
010690#1042-S20260619104900,010690,화신,VWAP눌림,FullAuto,2026-06-19 10:49:00,13540,진입,,,"VWAP 13,488 재돌파, 직전봉 고가 13,510 돌파",12.55,0.38,0.517,169.4,0.76,1,,,,,,
006340#1043-S20260619110100,006340,대원전선,VWAP눌림,FullAuto,2026-06-19 11:01:00,12020,진입,,,"VWAP 11,960 재돌파, 직전봉 고가 11,920 돌파",4.25,0.50,0.546,214.3,1.62,1,,,,,,
006340#1043-S20260619111100,006340,대원전선,VWAP눌림,FullAuto,2026-06-19 11:11:00,11970,진입,,,"VWAP 11,959 재돌파, 직전봉 고가 11,940 돌파",3.82,0.09,0.522,220.7,0.78,1,,,,,,
010690#1042-S20260619123100,010690,화신,VWAP눌림,FullAuto,2026-06-19 12:31:00,14070,진입,,,"VWAP 14,024 재돌파, 직전봉 고가 13,970 돌파",16.96,0.33,0.607,167.1,0.65,1,,,,,,
046970#1044-S20260619123200,046970,우리로,VWAP눌림,FullAuto,2026-06-19 12:32:00,8660,진입,,,"VWAP 8,516 재돌파, 직전봉 고가 8,610 돌파",6.26,1.69,0.610,175.3,0.95,1,,,,,,
046970#1044-S20260619124200,046970,우리로,VWAP눌림,FullAuto,2026-06-19 12:42:00,8530,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~13:03,,"VWAP 8,516 재돌파, 직전봉 고가 8,480 돌파",4.66,0.17,0.550,175.4,0.30,1,8470,8130,7900,7560,8650,7480
046970#1044-S20260619135900,046970,우리로,VWAP눌림,FullAuto,2026-06-19 13:59:00,8520,진입,,,"VWAP 8,429 재돌파, 직전봉 고가 8,260 돌파",4.54,1.08,0.546,170.2,3.66,1,,,,,,
001820#1046-S20260622090627,001820,삼화콘덴서,ORB,FullAuto,2026-06-22 09:06:27,181400,진입,,,"ORB5 고가 181,300 돌파 (범위 6.9%)",5.77,2.10,1,240.3,1.79,1,,,,,,
080220#1050-S20260622150000,080220,제주반도체,종가베팅,FullAuto,2026-06-22 15:00:00,132400,진입,,,"종가베팅: 등락 +15.8%, 고저범위 79% 위치, VWAP 129,391 위",15.84,2.33,0.795,191.8,1.26,1,,,,,,
000990#1051-S20260622150000,000990,DB하이텍,종가베팅,FullAuto,2026-06-22 15:00:00,171400,진입,,,"종가베팅: 등락 +11.7%, 고저범위 98% 위치, VWAP 164,975 위",11.66,3.89,0.980,262.3,1.06,1,,,,,,
298040#1052-S20260623090625,298040,효성중공업,ORB,FullAuto,2026-06-23 09:06:25,4126000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 4,123,000 돌파 (범위 6.9%)",7.56,1.99,1,96.8,1.35,1,4049000,3961000,3940000,3963000,4169000,3914000
122640#1053-S20260623090710,122640,예스티,ORB,FullAuto,2026-06-23 09:07:10,40300,진입,,,"ORB5 고가 40,250 돌파 (범위 5.0%)",4.68,2.37,1,261.7,0.65,1,,,,,,
122640#1053-S20260623091430,122640,예스티,ORB,FullAuto,2026-06-23 09:14:30,40400,진입,,,"ORB5 고가 40,250 돌파 (범위 5.0%)",4.94,2.42,1,215.3,2.46,1,,,,,,
122640#1053-S20260623093430,122640,예스티,ORB,FullAuto,2026-06-23 09:34:30,40350,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:45,,"ORB5 고가 40,250 돌파 (범위 5.0%)",4.81,2.46,0.976,193.0,1.90,1,39900,41850,42100,41800,44000,39800
122640#1053-S20260623093745,122640,예스티,ORB,FullAuto,2026-06-23 09:37:45,40300,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:45,,"ORB5 고가 40,250 돌파 (범위 5.0%)",4.68,1.79,0.736,192.2,2.22,1,40800,42550,42400,41850,44000,39800
122640#1053-S20260623094022,122640,예스티,ORB,FullAuto,2026-06-23 09:40:22,40350,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~09:45,,"ORB5 고가 40,250 돌파 (범위 5.0%)",4.81,1.85,0.755,194.4,2.25,1,41100,41300,41400,42000,44000,40300
356680#1059-S20260623132300,356680,엑스게이트,VWAP눌림,FullAuto,2026-06-23 13:23:00,18580,진입,,,"VWAP 18,467 재돌파, 직전봉 고가 18,470 돌파",14.69,0.61,0.585,153.1,4.06,1,,,,,,
356680#1059-S20260623133400,356680,엑스게이트,VWAP눌림,FullAuto,2026-06-23 13:34:00,18610,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~13:55,,"VWAP 18,466 재돌파, 직전봉 고가 18,490 돌파",14.88,0.78,0.598,155.0,4.10,1,18680,18680,18600,20750,20800,18560
026940#1060-S20260624090622,026940,부국철강,ORB,FullAuto,2026-06-24 09:06:22,4225,진입,,,"ORB5 고가 4,200 돌파 (범위 7.1%)",12.52,3.92,1,132.2,3.79,1,,,,,,
000660#1062-S20260624091220,000660,SK하이닉스,ORB,FullAuto,2026-06-24 09:12:20,2668000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,666,000 돌파 (범위 2.7%)",3.85,1.42,0.976,211.3,2.09,1,2693000,2646000,2678000,2606000,2703000,2589000
080220#1061-S20260624091430,080220,제주반도체,ORB,FullAuto,2026-06-24 09:14:30,120000,진입,,,"ORB5 고가 119,800 돌파 (범위 4.6%)",8.30,2.05,1,211.2,2.45,1,,,,,,
000660#1062-S20260624092415,000660,SK하이닉스,ORB,FullAuto,2026-06-24 09:24:15,2667000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,666,000 돌파 (범위 2.7%)",3.81,0.85,0.759,159.4,1.59,1,2655000,2668000,2679000,2611000,2703000,2589000
000660#1062-S20260624093110,000660,SK하이닉스,ORB,FullAuto,2026-06-24 09:31:10,2667000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,666,000 돌파 (범위 2.7%)",3.81,0.86,0.759,158.3,0.76,1,2671000,2685000,2675000,2630000,2703000,2589000
000660#1062-S20260624093325,000660,SK하이닉스,ORB,FullAuto,2026-06-24 09:33:25,2669000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,666,000 돌파 (범위 2.7%)",3.89,0.92,0.778,159.4,1.26,1,2666000,2685000,2650000,2655000,2703000,2589000
000660#1062-S20260624095825,000660,SK하이닉스,ORB,FullAuto,2026-06-24 09:58:25,2669000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,666,000 돌파 (범위 2.7%)",3.89,0.57,0.712,167.6,1.88,1,2650000,2611000,2623000,2654000,2677000,2589000
026940#1060-S20260624100215,026940,부국철강,ORB,FullAuto,2026-06-24 10:02:15,4210,진입,,,"ORB5 고가 4,200 돌파 (범위 7.1%)",12.12,2.63,0.635,130.8,5.49,1,,,,,,
026940#1060-S20260624101220,026940,부국철강,ORB,FullAuto,2026-06-24 10:12:20,4210,진입,,,"ORB5 고가 4,200 돌파 (범위 7.1%)",12.12,2.65,0.635,134.9,4.20,1,,,,,,
005930#1064-S20260624111200,005930,삼성전자,VWAP눌림,FullAuto,2026-06-24 11:12:00,333000,진입,,,"VWAP 331,509 재돌파, 직전봉 고가 333,000 돌파",7.25,0.45,0.702,339.6,1.08,1,,,,,,
005930#1064-S20260624134000,005930,삼성전자,VWAP눌림,FullAuto,2026-06-24 13:40:00,329000,진입,,,"VWAP 328,785 재돌파, 직전봉 고가 328,500 돌파",5.96,0.07,0.561,322.9,0.86,1,,,,,,
028260#1066-S20260624142600,028260,삼성물산,VWAP눌림,FullAuto,2026-06-24 14:26:00,496500,진입,,,"VWAP 495,040 재돌파, 직전봉 고가 496,500 돌파",8.52,0.29,0.510,261.8,1.26,1,,,,,,
028260#1066-S20260624143300,028260,삼성물산,VWAP눌림,FullAuto,2026-06-24 14:33:00,496000,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 495,031 재돌파, 직전봉 고가 495,000 돌파",8.42,0.20,0.5,264.5,1.03,1,493500,490500,485000,,497000,481500
028260#1066-S20260624143700,028260,삼성물산,VWAP눌림,FullAuto,2026-06-24 14:37:00,496500,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 495,037 재돌파, 직전봉 고가 496,000 돌파",8.52,0.30,0.510,263.8,0.54,1,493500,485000,486000,,496500,481500
207940#1068-S20260624150000,207940,삼성바이오로직스,종가베팅,FullAuto,2026-06-24 15:00:00,1390000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +9.5%, 고저범위 99% 위치, VWAP 1,341,234 위",9.54,3.64,0.992,391.2,2.06,1,1386000,1392000,,,1396000,1383000
141080#1067-S20260624150000,141080,리가켐바이오,종가베팅,FullAuto,2026-06-24 15:00:00,153300,진입,,,"종가베팅: 등락 +12.6%, 고저범위 92% 위치, VWAP 149,151 위",12.64,2.78,0.917,295.6,1.04,1,,,,,,
034730#1069-S20260625090527,034730,SK,ORB,FullAuto,2026-06-25 09:05:27,841000,진입,,,"ORB5 고가 840,000 돌파 (범위 9.4%)",17.62,3.10,1,172.0,1.20,1,,,,,,
034730#1069-S20260625093027,034730,SK,ORB,FullAuto,2026-06-25 09:30:27,841000,진입,,,"ORB5 고가 840,000 돌파 (범위 9.4%)",17.62,2.05,0.869,188.7,4.33,1,,,,,,
037710#1070-S20260625093627,037710,광주신세계,ORB,FullAuto,2026-06-25 09:36:27,48650,진입,,,"ORB5 고가 48,500 돌파 (범위 6.8%)",9.33,5.85,1,167.4,6.05,1,,,,,,
037710#1070-S20260625100100,037710,광주신세계,ORB,FullAuto,2026-06-25 10:01:00,48550,진입,,,"ORB5 고가 48,500 돌파 (범위 6.8%)",9.10,1.89,0.703,163.1,0.75,1,,,,,,
037710#1070-S20260625102930,037710,광주신세계,ORB,FullAuto,2026-06-25 10:29:30,48600,진입,,,"ORB5 고가 48,500 돌파 (범위 6.8%)",9.21,2.15,0.709,167.2,3.22,1,,,,,,
475150#1073-S20260625103800,475150,SK이터닉스,VWAP눌림,FullAuto,2026-06-25 10:38:00,44850,진입,,,"VWAP 44,811 재돌파, 직전봉 고가 44,700 돌파",18.81,0.09,0.644,285.9,0.76,1,,,,,,
034730#1069-S20260625105720,034730,SK,ORB,FullAuto,2026-06-25 10:57:20,841000,진입,,,"ORB5 고가 840,000 돌파 (범위 9.4%)",17.62,1.61,0.869,217.0,8.30,1,,,,,,
001740#1074-S20260625110800,001740,SK네트웍스,VWAP눌림,FullAuto,2026-06-25 11:08:00,10390,진입,,,"VWAP 10,331 재돌파, 직전봉 고가 10,370 돌파",9.02,0.58,0.648,167.2,1.20,1,,,,,,
001740#1074-S20260625112400,001740,SK네트웍스,VWAP눌림,FullAuto,2026-06-25 11:24:00,10540,진입,,,"VWAP 10,330 재돌파, 직전봉 고가 10,230 돌파",10.60,2.03,0.818,173.4,6.18,1,,,,,,
001740#1074-S20260625120200,001740,SK네트웍스,VWAP눌림,FullAuto,2026-06-25 12:02:00,10360,진입,,,"VWAP 10,353 재돌파, 직전봉 고가 10,330 돌파",8.71,0.06,0.574,172.7,0.81,1,,,,,,
000990#1075-S20260625132100,000990,DB하이텍,VWAP눌림,FullAuto,2026-06-25 13:21:00,158000,진입,,,"VWAP 157,942 재돌파, 직전봉 고가 157,800 돌파",4.08,0.04,0.487,252.6,0.24,1,,,,,,
000990#1075-S20260625134100,000990,DB하이텍,VWAP눌림,FullAuto,2026-06-25 13:41:00,158300,진입,,,"VWAP 157,934 재돌파, 직전봉 고가 158,000 돌파",4.28,0.23,0.507,256.3,0.74,1,,,,,,
000660#1078-S20260625150717,000660,SK하이닉스,종가베팅,FullAuto,2026-06-25 15:07:17,2966000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +11.8%, 고저범위 91% 위치, VWAP 2,867,451 위",11.80,3.44,0.912,209.0,1.65,1,2962000,2938000,,,2973000,2927000
005930#1079-S20260625150920,005930,삼성전자,종가베팅,FullAuto,2026-06-25 15:09:20,360000,진입,,,"종가베팅: 등락 +6.0%, 고저범위 76% 위치, VWAP 358,212 위",6.04,0.50,0.762,452.2,2.84,1,,,,,,
037710#1080-S20260626090625,037710,광주신세계,ORB,FullAuto,2026-06-26 09:06:25,46400,진입,,,"ORB5 고가 46,350 돌파 (범위 5.8%)",9.56,1.89,1,149.7,2.30,1,,,,,,
009150#1082-S20260626090715,009150,삼성전기,ORB,FullAuto,2026-06-26 09:07:15,2145000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,143,000 돌파 (범위 7.6%)",7.25,1.93,1,174.9,1.72,1,2129000,2085000,2020000,2012000,2149000,2006000
009150#1082-S20260626090930,009150,삼성전기,ORB,FullAuto,2026-06-26 09:09:30,2147000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,143,000 돌파 (범위 7.6%)",7.35,1.87,1,201.6,1.30,1,2149000,2083000,2022000,2018000,2149000,1999000
009150#1082-S20260626091427,009150,삼성전기,ORB,FullAuto,2026-06-26 09:14:27,2145000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 2,143,000 돌파 (범위 7.6%)",7.25,1.45,0.987,178.4,2.16,1,2051000,2069000,2036000,2038000,2149000,1999000
037710#1080-S20260626093322,037710,광주신세계,ORB,FullAuto,2026-06-26 09:33:22,46500,진입,,,"ORB5 고가 46,350 돌파 (범위 5.8%)",9.80,3.04,0.952,165.9,9.84,1,,,,,,
037710#1080-S20260626100217,037710,광주신세계,ORB,FullAuto,2026-06-26 10:02:17,46400,진입,,,"ORB5 고가 46,350 돌파 (범위 5.8%)",9.56,0.12,0.626,151.8,1.57,1,,,,,,
003200#1084-S20260626100527,003200,일신방직,ORB,FullAuto,2026-06-26 10:05:27,10230,진입,,,"ORB5 고가 10,220 돌파 (범위 4.6%)",4.82,0.48,0.495,173.7,1.27,1,,,,,,
003200#1084-S20260626103230,003200,일신방직,ORB,FullAuto,2026-06-26 10:32:30,10240,진입,,,"ORB5 고가 10,220 돌파 (범위 4.6%)",4.92,0.58,0.505,177.8,1.81,1,,,,,,
319660#1088-S20260626114400,319660,피에스케이,VWAP눌림,FullAuto,2026-06-26 11:44:00,188900,진입,,,"VWAP 186,255 재돌파, 직전봉 고가 187,600 돌파",10.99,1.42,0.716,160.3,0.84,1,,,,,,
319660#1088-S20260626131500,319660,피에스케이,VWAP눌림,FullAuto,2026-06-26 13:15:00,186600,진입,,,"VWAP 186,171 재돌파, 직전봉 고가 186,200 돌파",9.64,0.23,0.616,159.7,1.11,1,,,,,,
319660#1088-S20260626133200,319660,피에스케이,VWAP눌림,FullAuto,2026-06-26 13:32:00,186700,진입,,,"VWAP 186,192 재돌파, 직전봉 고가 186,400 돌파",9.69,0.27,0.621,161.0,1.44,1,,,,,,
475150#1092-S20260629090505,475150,SK이터닉스,ORB,FullAuto,2026-06-29 09:05:05,48300,진입,,,"ORB5 고가 48,200 돌파 (범위 8.1%)",11.81,4.41,1,208.8,1.07,1,,,,,,
141080#1093-S20260629090505,141080,리가켐바이오,ORB,FullAuto,2026-06-29 09:05:05,157900,진입,,,"ORB5 고가 157,700 돌파 (범위 4.6%)",10.27,1.88,1,109.2,1.11,1,,,,,,
214450#1094-S20260629095130,214450,파마리서치,ORB,FullAuto,2026-06-29 09:51:30,353000,진입,,,"ORB5 고가 352,500 돌파 (범위 5.5%)",9.29,1.81,1,290.5,8.40,1,,,,,,
298040#1096-S20260629150000,298040,효성중공업,종가베팅,FullAuto,2026-06-29 15:00:00,3306000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +6.0%, 고저범위 95% 위치, VWAP 3,224,786 위",6.00,2.52,0.951,536.0,3.52,1,3275000,3262000,,,3309000,3251000
207940#1095-S20260629150000,207940,삼성바이오로직스,종가베팅,FullAuto,2026-06-29 15:00:00,1451000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +8.6%, 고저범위 98% 위치, VWAP 1,411,063 위",8.61,2.83,0.981,621.2,0.88,1,1450000,1448000,,,1456000,1443000
373220#1097-S20260629151400,373220,LG에너지솔루션,종가베팅,FullAuto,2026-06-29 15:14:00,396000,진입,,,"종가베팅: 등락 +19.3%, 고저범위 98% 위치, VWAP 379,205 위",19.28,4.43,0.976,362.4,0.66,1,,,,,,
240810#1098-S20260630090730,240810,원익IPS,ORB,FullAuto,2026-06-30 09:07:30,174300,진입,,,"ORB5 고가 174,200 돌파 (범위 6.2%)",9.62,2.08,1,166.5,1.84,1,,,,,,
319660#1104-S20260630103300,319660,피에스케이,VWAP눌림,FullAuto,2026-06-30 10:33:00,194500,진입,,,"VWAP 193,343 재돌파, 직전봉 고가 194,300 돌파",8.12,0.60,0.637,159.0,1.56,1,,,,,,
319660#1104-S20260630105800,319660,피에스케이,VWAP눌림,FullAuto,2026-06-30 10:58:00,193400,진입,,,"VWAP 193,279 재돌파, 직전봉 고가 192,800 돌파",7.50,0.06,0.580,162.8,1.52,1,,,,,,
319660#1104-S20260630110500,319660,피에스케이,VWAP눌림,FullAuto,2026-06-30 11:05:00,194100,진입,,,"VWAP 193,306 재돌파, 직전봉 고가 193,400 돌파",7.89,0.41,0.617,163.5,0.71,1,,,,,,
402340#1108-S20260630150000,402340,SK스퀘어,종가베팅,FullAuto,2026-06-30 15:00:00,1740000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +6.6%, 고저범위 90% 위치, VWAP 1,659,655 위",6.62,4.84,0.897,238.2,0.63,1,1740000,1744000,,,1750000,1712000
214450#1107-S20260630150000,214450,파마리서치,종가베팅,FullAuto,2026-06-30 15:00:00,366000,진입,,,"종가베팅: 등락 +3.5%, 고저범위 91% 위치, VWAP 363,052 위",3.54,0.81,0.913,469.5,0.60,1,,,,,,
006340#1110-S20260701090627,006340,대원전선,ORB,FullAuto,2026-07-01 09:06:27,11080,진입,,,"ORB5 고가 11,030 돌파 (범위 4.0%)",7.47,2.06,1,190.5,1.89,1,,,,,,
222800#1113-S20260701102000,222800,심텍,VWAP눌림,FullAuto,2026-07-01 10:20:00,157000,진입,,,"VWAP 155,566 재돌파, 직전봉 고가 157,000 돌파",4.74,0.92,0.676,153.4,0.97,1,,,,,,
222800#1113-S20260701121000,222800,심텍,VWAP눌림,FullAuto,2026-07-01 12:10:00,155700,진입,,,"VWAP 155,636 재돌파, 직전봉 고가 155,400 돌파",3.87,0.04,0.617,161.1,1.56,1,,,,,,
222800#1113-S20260701122000,222800,심텍,VWAP눌림,FullAuto,2026-07-01 12:20:00,155700,진입,,,"VWAP 155,635 재돌파, 직전봉 고가 155,500 돌파",3.87,0.04,0.617,162.3,0.64,1,,,,,,
001820#1114-S20260701123500,001820,삼화콘덴서,VWAP눌림,FullAuto,2026-07-01 12:35:00,155100,진입,,,"VWAP 154,056 재돌파, 직전봉 고가 154,600 돌파",2.72,0.68,0.621,285.5,0.66,1,,,,,,
001820#1114-S20260701130600,001820,삼화콘덴서,VWAP눌림,FullAuto,2026-07-01 13:06:00,155000,진입,,,"VWAP 154,111 재돌파, 직전봉 고가 154,800 돌파",2.65,0.58,0.614,285.2,0.35,1,,,,,,
001820#1114-S20260701131500,001820,삼화콘덴서,VWAP눌림,FullAuto,2026-07-01 13:15:00,154700,진입,,,"VWAP 154,112 재돌파, 직전봉 고가 154,300 돌파",2.45,0.38,0.595,282.0,1.14,1,,,,,,
012450#1116-S20260701150817,012450,한화에어로스페이스,종가베팅,FullAuto,2026-07-01 15:08:17,1083000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +9.3%, 고저범위 76% 위치, VWAP 1,071,607 위",9.28,1.06,0.758,461.7,1.80,1,1086000,1090000,,,1090000,1082000
037710#1117-S20260702090520,037710,광주신세계,ORB,FullAuto,2026-07-02 09:05:20,49950,진입,,,"ORB5 고가 49,700 돌파 (범위 9.8%)",14.17,2.93,1,307.1,2.53,1,,,,,,
003230#1119-S20260702090930,003230,삼양식품,ORB,FullAuto,2026-07-02 09:09:30,1218000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 1,217,000 돌파 (범위 4.7%)",4.82,1.25,1,331.2,1.23,1,1181000,1176000,1220000,1210000,1225000,1163000
003230#1119-S20260702093330,003230,삼양식품,ORB,FullAuto,2026-07-02 09:33:30,1218000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 1,217,000 돌파 (범위 4.7%)",4.82,1.69,1,277.6,3.26,1,1218000,1198000,1183000,1208000,1225000,1183000
006340#1122-S20260702102100,006340,대원전선,VWAP눌림,FullAuto,2026-07-02 10:21:00,13760,진입,,,"VWAP 13,633 재돌파, 직전봉 고가 13,740 돌파",2.69,0.93,0.491,130.7,0.39,1,,,,,,
403870#1123-S20260703090507,403870,HPSP,ORB,FullAuto,2026-07-03 09:05:07,46250,진입,,,"ORB5 고가 46,200 돌파 (범위 5.4%)",5.84,1.92,1,162.0,1.20,1,,,,,,
403870#1123-S20260703091230,403870,HPSP,ORB,FullAuto,2026-07-03 09:12:30,46300,진입,,,"ORB5 고가 46,200 돌파 (범위 5.4%)",5.95,1.75,0.942,152.5,1.93,1,,,,,,
403870#1123-S20260703093730,403870,HPSP,ORB,FullAuto,2026-07-03 09:37:30,46250,진입,,,"ORB5 고가 46,200 돌파 (범위 5.4%)",5.84,1.38,0.842,167.4,2.63,1,,,,,,
095500#1126-S20260703100830,095500,미래나노텍,ORB,FullAuto,2026-07-03 10:08:30,7940,진입,,,"ORB5 고가 7,900 돌파 (범위 3.7%)",10.89,4.36,1,233.4,6.94,1,,,,,,
068270#1127-S20260703100900,068270,셀트리온,VWAP눌림,FullAuto,2026-07-03 10:09:00,183000,진입,,,"VWAP 182,428 재돌파, 직전봉 고가 182,900 돌파",3.57,0.31,0.468,354.4,2.03,1,,,,,,
095500#1126-S20260703105522,095500,미래나노텍,ORB,FullAuto,2026-07-03 10:55:22,7920,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~11:09,,"ORB5 고가 7,900 돌파 (범위 3.7%)",10.61,3.36,0.892,210.7,10.25,1,8060,7910,8010,8490,8740,7690
095500#1126-S20260703105622,095500,미래나노텍,ORB,FullAuto,2026-07-03 10:56:22,7910,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~11:09,,"ORB5 고가 7,900 돌파 (범위 3.7%)",10.47,3.16,0.838,205.0,3.90,1,7930,7840,8350,8430,8740,7690
055550#1128-S20260703110100,055550,신한지주,VWAP눌림,FullAuto,2026-07-03 11:01:00,106600,차단,리스크 관리로 진입 차단: 5연속 손실 쿨다운 ~11:09,,"VWAP 105,701 재돌파, 직전봉 고가 106,200 돌파",3.19,0.85,0.745,235.7,1.17,1,106600,106700,107100,107400,107700,106300
